,nama_produk,harga,diskon,rating,foto_produk,url_produk,nama_toko,lokasi_toko,url_toko,asal_ecommerce
93,Anti crack Soft Case Jelly Xiaomi Redmi Note 2 3 4 4x 5 6 7 8 Pro,25000,0,4.7,https://images.tokopedia.net/img/cache/250-square/attachment/2020/2/17/158193455435683/158193455435683_bfc244ec-8d6c-4db3-b304-e1fdcf171129.png,https://m.tokopedia.com/aksesorishitam/anti-crack-soft-case-jelly-xiaomi-redmi-note-2-3-4-4x-5-6-7-8-pro-note-2?whid=0,Aksesoris Hitam,Jakarta Barat,https://m.tokopedia.com/aksesorishitam,tokopedia
126,xiaomi redmi 4x redmi4x prime soft case casing cover armor carbon TPU,25000,0,4.7,https://images.tokopedia.net/img/cache/250-square/product-1/2017/7/17/180443674/180443674_eb2674be-a709-4128-afb5-a88548121338_800_800.jpg,https://m.tokopedia.com/ar-rahmani/xiaomi-redmi-4x-redmi4x-prime-soft-case-casing-cover-armor-carbon-tpu?whid=0,AR RAHMAN OUTLET,Jakarta Barat,https://m.tokopedia.com/ar-rahmani,tokopedia
30,case xiaomi redmi 4X case rugged armor-xiaomi redmi 4x prime case,25000,0,4.8,https://images.tokopedia.net/img/cache/250-square/product-1/2017/8/14/173484021/173484021_03cd5179-c21a-498e-9df6-75c17e21e155_600_600,https://m.tokopedia.com/i-case/case-xiaomi-redmi-4x-case-rugged-armor-xiaomi-redmi-4x-prime-case?whid=0,i-case,Jakarta Utara,https://m.tokopedia.com/i-case,tokopedia
57,CASE IPAKY CARBON FIBER HYBRID TPU ARMOR XIAOMI REDMI NOTE 4X NOTE 4,25000,0,4.8,https://images.tokopedia.net/img/cache/250-square/product-1/2017/7/26/176342863/176342863_ee84bdfc-38bf-477d-946c-4ab3e1251bc5_512_512.jpg,https://m.tokopedia.com/bontothd/case-ipaky-carbon-fiber-hybrid-tpu-armor-xiaomi-redmi-note-4x-note-4-hitam?whid=0,BONTOT hd,Jakarta Barat,https://m.tokopedia.com/bontothd,tokopedia
83,XIAOMI REDMI NOTE 4 - 4X MEDIATEK IPAKY BUMPER PRIME SLIM CASE COVER,25000,0,4.8,https://images.tokopedia.net/img/cache/250-square/product-1/2017/11/18/199429387/199429387_374e473a-6400-42f9-b4d7-0f9f980e8847_512_512.jpg,https://m.tokopedia.com/bontothd/xiaomi-redmi-note-4-4x-mediatek-ipaky-bumper-prime-slim-case-cover?whid=0,BONTOT hd,Jakarta Barat,https://m.tokopedia.com/bontothd,tokopedia
138,Xiaomi redmi 4x redmi4x prime case cover casing + Tempered glass color,25000,0,4.8,https://images.tokopedia.net/img/cache/250-square/product-1/2017/10/27/179288491/179288491_1cf169a3-7c2f-4c18-a975-cc1fcbcbb2ad_800_800.jpg,https://m.tokopedia.com/ar-rahmani/xiaomi-redmi-4x-redmi4x-prime-case-cover-casing-tempered-glass-color?whid=0,AR RAHMAN OUTLET,Jakarta Barat,https://m.tokopedia.com/ar-rahmani,tokopedia
156,Spigen Tough Armor Xiaomi Redmi Note 4X Snapdragon Iron Ragged case,25000,0,4.8,https://images.tokopedia.net/img/cache/250-square/product-1/2019/3/10/244907053/244907053_d714cfb0-49b8-44a0-a68d-d87be05954aa_700_700.jpg,https://m.tokopedia.com/warungcasee/spigen-tough-armor-xiaomi-redmi-note-4x-snapdragon-iron-ragged-case?whid=0,warungcase,Depok,https://m.tokopedia.com/warungcasee,tokopedia
36,""" XIAOMI REDMI NOTE 4 / 4X "" Soft Case IPAKY Bumper Transparent Clear",25000,0,4.9,https://images.tokopedia.net/img/cache/250-square/VqbcmM/2020/12/21/2ae4370c-9def-4a7d-9ad8-f8076b1eb138.jpg,https://m.tokopedia.com/anmestore/xiaomi-redmi-note-4-4x-soft-case-ipaky-bumper-transparent-clear?whid=0,AM case,Jakarta Pusat,https://m.tokopedia.com/anmestore,tokopedia
130,Soft case xiaomi Redmi note 4 / note 4X gambar motif baby softcase,25000,0,4.9,https://images.tokopedia.net/img/cache/250-square/product-1/2020/7/2/2469042/2469042_f1f68ae1-0e92-4bc6-8d5b-cdb45dff76b5_1280_1280.jpg,https://m.tokopedia.com/binrezacc/soft-case-xiaomi-redmi-note-4-note-4x-gambar-motif-baby-softcase?whid=0,Bintang Rezeki accesoris,Jakarta Timur,https://m.tokopedia.com/binrezacc,tokopedia
169,Case Softcase Fuze Hitam Motif Karakter Xiaomi Redmi Note 4 / Note 4x,25000,0,4.9,https://images.tokopedia.net/img/cache/250-square/VqbcmM/2020/11/3/89cf2a15-d609-4e05-b600-c39a1026668e.jpg,https://m.tokopedia.com/lemonkey/case-softcase-fuze-hitam-motif-karakter-xiaomi-redmi-note-4-note-4x?whid=0,Lemonkey,Jakarta Barat,https://m.tokopedia.com/lemonkey,tokopedia
72,Case Softcase Fuze Hitam Motif Karakter Xiaomi Redmi 4x,25000,0,5.0,https://images.tokopedia.net/img/cache/250-square/VqbcmM/2020/12/18/d5032964-aeac-4ce0-b2e9-580152ad14e6.jpg,https://m.tokopedia.com/lemonkey/case-softcase-fuze-hitam-motif-karakter-xiaomi-redmi-4x?whid=0,Lemonkey,Jakarta Barat,https://m.tokopedia.com/lemonkey,tokopedia
98,soft case Xiaomi Redmi 4X motif gambar superhero softcase,25000,0,5.0,https://images.tokopedia.net/img/cache/250-square/VqbcmM/2020/12/9/63e7d147-c343-4e94-bdef-105a2e1174aa.jpg,https://m.tokopedia.com/binrezacc/soft-case-xiaomi-redmi-4x-motif-gambar-superhero-softcase?whid=0,Bintang Rezeki accesoris,Jakarta Timur,https://m.tokopedia.com/binrezacc,tokopedia
349,CASE XIAOMI REDMI NOTE 4 - LIST COLOR CASE REDMI NOTE 4X PC LIST COLOR,25000,0,5.0,https://s1.bukalapak.com/img/68365653472/large/data.jpeg,https://www.bukalapak.com/p/handphone/aksesoris-handphone/casing-cover/3lhz0yf-jual-case-xiaomi-redmi-note-4-list-color-case-redmi-note-4x-pc-list-color,168ACCSTORE,Bekasi - Jawa Barat,https://www.bukalapak.com/u/toko168accstore,bukalapak
14,CASE XIAOMI REDMI NOTE 4X/ NOTE 4 SNAPDRAGON SLIM CASING,25500,0,4.8,https://images.tokopedia.net/img/cache/250-square/VqbcmM/2020/10/3/2b0c9dce-02cc-4f84-ae08-3f6a2573b9ee.jpg,https://m.tokopedia.com/ghamastore/case-xiaomi-redmi-note-4x-note-4-snapdragon-slim-casing?whid=0,Ghamastro,Jakarta Selatan,https://m.tokopedia.com/ghamastore,tokopedia
273,Tempered glass Casing Hard Case Xiaomi Redmi 4A 4X 5 5A 6 6A 7 7A 8 8A Casing,25703,43,4.6,https://cf.shopee.co.id/file/bc898a035bb5a4366198d55791f5b179,https://shopee.co.id/-Tempered-glass-Casing-Hard-Case-Xiaomi-Redmi-4A-4X-5-5A-6-6A-7-7A-8-8A-Casing-i.95339604.4723298700,ftd.co.id,,https://shopee.co.id/ftd.co.id,shopee
275,DZK| Casing HP Xiaomi Redmi S2 4A 4X 5 5A 5 Plus 6 6A 7 7A 8 8A Pro Soft 4 Color Matte Green Yellow Pink Black G-Dragon Pearl Daisy Flower Case,25703,50,4.8,https://cf.shopee.co.id/file/f3bf664457ab0fca32f9921eb277c538,https://shopee.co.id/-DZK|-Casing-HP-Xiaomi-Redmi-S2-4A-4X-5-5A-5-Plus-6-6A-7-7A-8-8A-Pro-Soft-4-Color-Matte-Green-Yellow-Pink-Black-G-Dragon-Pearl-Daisy-Flower-Case-i.152227763.5033294229,going.id,,https://shopee.co.id/going.id,shopee
207,[K05]Soft Case Glass Marble Xiaomi Redmi 3 4a 4x 6a 7a 8a 6 7 8 Note 4 4x 5a 6 7 s2 mi a2 mi a2 lite,26900,12,4.7,https://cf.shopee.co.id/file/892b4f7ebc67df7846588ab6c895708e,https://shopee.co.id/-[K05]Soft-Case-Glass-Marble-Xiaomi-Redmi-3-4a-4x-6a-7a-8a-6-7-8-Note-4-4x-5a-6-7-s2-mi-a2-mi-a2-lite-i.173708893.6430166329,plazacase.id,KOTA BOGOR,https://shopee.co.id/plazacase.id,shopee
265,[K05]Soft Case Glass Marble Xiaomi Redmi 3 4a 4x 6a 7a 8a 6 7 8 Note 4 4x 5a 6 7 s2 mi a2 mi a2 lite,26900,12,4.7,https://cf.shopee.co.id/file/892b4f7ebc67df7846588ab6c895708e,https://shopee.co.id/-[K05]Soft-Case-Glass-Marble-Xiaomi-Redmi-3-4a-4x-6a-7a-8a-6-7-8-Note-4-4x-5a-6-7-s2-mi-a2-mi-a2-lite-i.173708893.6430166329,plazacase.id,KOTA BOGOR,https://shopee.co.id/plazacase.id,shopee
23,CASE SPIGEN IRON XIAOMI REDMI 4X TOUGH ARMOR IRON RUGGED,27000,0,4.8,https://images.tokopedia.net/img/cache/250-square/VqbcmM/2021/1/30/6c64713a-a63d-4e77-877a-4c168b5da08d.jpg,https://m.tokopedia.com/168accstore/case-spigen-iron-xiaomi-redmi-4x-tough-armor-iron-rugged-biru?whid=0,168ACCSTORE,Bekasi,https://m.tokopedia.com/168accstore,tokopedia
44,CASE SPIGEN IRON XIAOMI REDMI NOTE 4X TOUGH ARMOR IRON RUGGED,27000,0,4.9,https://images.tokopedia.net/img/cache/250-square/product-1/2018/11/5/19305243/19305243_06157db8-4db1-417d-be38-29762ea5221a_2048_2047.jpg,https://m.tokopedia.com/168accstore/case-spigen-iron-xiaomi-redmi-note-4x-tough-armor-iron-rugged?whid=0,168ACCSTORE,Bekasi,https://m.tokopedia.com/168accstore,tokopedia
348,CASE SPIGEN IRON XIAOMI REDMI 4X TOUGH ARMOR IRON RUGGED,27000,0,5.0,https://s1.bukalapak.com/img/6806356973/large/IMG_6730.png,https://www.bukalapak.com/p/handphone/aksesoris-handphone/casing-cover/tayj1u-jual-case-spigen-iron-xiaomi-redmi-4x-tough-armor-iron-rugged,168ACCSTORE,Bekasi - Jawa Barat,https://www.bukalapak.com/u/toko168accstore,bukalapak
233,XLS| Casing Hp Case Xiaomi A1 A2 A3 8 Lite Redmi 9T 6 7 8 S2 4A 4X 5 Plus 5A 6A 8A Pro Note 4 4X 5 6 8 Pro 7 5A Prime Durian Avocado Case,27416,50,4.8,https://cf.shopee.co.id/file/c5d402462d4779b8ecc288d126e35eec,https://shopee.co.id/-XLS|-Casing-Hp-Case-Xiaomi-A1-A2-A3-8-Lite-Redmi-9T-6-7-8-S2-4A-4X-5-Plus-5A-6A-8A-Pro-Note-4-4X-5-6-8-Pro-7-5A-Prime-Durian-Avocado-Case-i.152227763.4204550373,going.id,,https://shopee.co.id/going.id,shopee
290,XLS| Casing HP Xiaomi Redmi 6 7 8 S2 4A 4X 5 Plus 5A 6A 7A Note 4/4X 5 6 Pro 7 5A Prime Soft Quicksand Milk Tea Case,27416,50,4.8,https://cf.shopee.co.id/file/4eb18ea98888081fcefa36a264ff2bce,https://shopee.co.id/-XLS|-Casing-HP-Xiaomi-Redmi-6-7-8-S2-4A-4X-5-Plus-5A-6A-7A-Note-4/4X-5-6-Pro-7-5A-Prime-Soft-Quicksand-Milk-Tea-Case-i.152227763.2802942534,going.id,,https://shopee.co.id/going.id,shopee
320,Xiaomi Redmi Note 4 4X Case Hardcase Spigen Phantom Transformers Iron Robot Note 4 4X,27900,30,4.7,https://s3.bukalapak.com/img/8881655316/large/4599198_scaled.jpg,https://www.bukalapak.com/p/handphone/aksesoris-handphone/casing-cover/15wngyk-jual-xiaomi-redmi-note-4-4x-case-hardcase-spigen-phantom-transformers-iron-robot-note-4-4x,Adli Fatih Nugraha,Kab. Bekasi - Jawa Barat,https://www.bukalapak.com/u/mekkanizm_acc,bukalapak
328,Flip Smart Mirror Stand Xiaomi Redmi Note 4X - Note 4 Autolock Case Hard Cover Mirror S-View Auto Lock Flipcover,28000,0,4.8,https://s1.bukalapak.com/img/14747563261/large/Flip_Smart_Mirror_Stand_Xiaomi_Redmi_Note_4X___Note_4_Autolo.png,https://www.bukalapak.com/p/handphone/aksesoris-handphone/casing-cover/s1605l-jual-flip-smart-mirror-stand-xiaomi-redmi-note-4x-note-4-autolock-case-hard-cover-mirror-s-view-auto-lock-flipcover,Nyatacell,Bekasi - Jawa Barat,https://www.bukalapak.com/u/zalistore,bukalapak
104,Soft Case Autofocus Ring for Xiaomi Redmi Note 4X Case Magnetic Ring,29000,0,4.8,https://images.tokopedia.net/img/cache/250-square/product-1/2019/9/23/11788772/11788772_3c3890b8-5773-4f1d-b7fb-cc22d6512d7e_800_800,https://m.tokopedia.com/h8enterprise/soft-case-autofocus-ring-for-xiaomi-redmi-note-4x-case-magnetic-ring?whid=0,H8 Enterprise,Surabaya,https://m.tokopedia.com/h8enterprise,tokopedia
21,"FOR XIAOMI REDMI NOTE 4, NOTE 4X - LONDON CAT SOFT CASE CASING",29000,0,4.9,https://images.tokopedia.net/img/cache/250-square/product-1/2018/5/4/902755/902755_e2ded3d9-4c97-4a39-b79b-f4b5fb64fdf2_900_900.jpg,https://m.tokopedia.com/lakucart/for-xiaomi-redmi-note-4-note-4x-london-cat-soft-case-casing-note-4-cat?whid=0,lakucart,Jakarta Barat,https://m.tokopedia.com/lakucart,tokopedia
77,Slim Case Delkin Ring 360 Soft Shell Xiaomi Redmi Note 4 4X ORI DELKIN,29000,0,4.9,https://images.tokopedia.net/img/cache/250-square/product-1/2020/4/16/416672294/416672294_bc88c421-192a-4427-bd97-de33db289336_750_750.jpg,https://m.tokopedia.com/tom-merchandise/slim-case-delkin-ring-360-soft-shell-xiaomi-redmi-note-4-4x-ori-delkin?whid=0,Tom-Merchandise,Kab. Bekasi,https://m.tokopedia.com/tom-merchandise,tokopedia
11,Case Autofocus Invisible Iring Xiaomi Redmi 4X 4X Soft Case,29500,0,4.9,https://images.tokopedia.net/img/cache/250-square/product-1/2018/9/25/9372982/9372982_dbe53ded-e41b-40ee-86f4-097d2565eaf0_1080_1080.jpg,https://m.tokopedia.com/jagonyacase/case-autofocus-invisible-iring-xiaomi-redmi-4x-4x-soft-case-biru?whid=0,Jagonya Case,Jakarta Selatan,https://m.tokopedia.com/jagonyacase,tokopedia
269,Case Pelindung Bahan Silikon Warna Pelangi Untuk Iphone 12 12pro 12promax 12mini 11 Pro Max X Xr Xs Max 7plus 8plus I6 6s,29701,35,4.9,https://cf.shopee.co.id/file/1adb4a5479b604b95d6533c080be0d11,https://shopee.co.id/-Case-Pelindung-Bahan-Silikon-Warna-Pelangi-Untuk-Iphone-12-12pro-12promax-12mini-11-Pro-Max-X-Xr-Xs-Max-7plus-8plus-I6-6s-i.154694081.4069183018,mr.lin.id,,https://shopee.co.id/mr.lin.id,shopee
148,Silicone Rubber 3D Case Unicorn Series For Xiaomi Redmi Note 4X,29900,0,3.8,https://images.tokopedia.net/img/cache/250-square/product-1/2018/6/22/221953/221953_f6e8fbba-6ece-4b26-8028-51f0659ecc33_960_960.jpg,https://m.tokopedia.com/weephoneshop/silicone-rubber-3d-case-unicorn-series-for-xiaomi-redmi-note-4x-pink?whid=0,silver phone,Tangerang Selatan,https://m.tokopedia.com/weephoneshop,tokopedia
55,Case Dragon Xiaomi Redmi Note 4 Snapdragon - Cocose Softcase Note 4X,29900,0,4.4,https://images.tokopedia.net/img/cache/250-square/VqbcmM/2020/9/28/e7455e89-6646-459d-a42b-7df56febcb08.jpg,https://m.tokopedia.com/mistorebanten/case-dragon-xiaomi-redmi-note-4-snapdragon-cocose-softcase-note-4x-hitam?whid=0,Mi_Store_Banten,Kab. Serang,https://m.tokopedia.com/mistorebanten,tokopedia
119,Case Kickstand Magnetic Ring Xiaomi Redmi Note 4 / 4x HardCase,29900,0,4.9,https://images.tokopedia.net/img/cache/250-square/VqbcmM/2020/10/10/f872a277-06e1-4a2f-aab9-a700dedf644a.jpg,https://m.tokopedia.com/h8enterprise/case-kickstand-magnetic-ring-xiaomi-redmi-note-4-4x-hardcase?whid=0,H8 Enterprise,Surabaya,https://m.tokopedia.com/h8enterprise,tokopedia
198,3D Case Xiaomi Redmi 4x Softcase 4D Karakter Boneka Bear,30000,0,4.6,https://images.tokopedia.net/img/cache/250-square/product-1/2019/4/17/9670946/9670946_032308a8-eef9-4023-a91e-baf4bb23eae9_2000_2000.jpg,https://m.tokopedia.com/stofershop/3d-case-xiaomi-redmi-4x-softcase-4d-karakter-boneka-bear?whid=0,Stofer Shop,Bekasi,https://m.tokopedia.com/stofershop,tokopedia
45,Case Ipaky Original Xiaomi Redmi Note 4x Armor Transparent Back Cover,30000,0,4.8,https://images.tokopedia.net/img/cache/250-square/VqbcmM/2020/12/11/a5a43662-796a-425c-8294-91a97ebad38d.png,https://m.tokopedia.com/michellisto/case-ipaky-original-xiaomi-redmi-note-4x-armor-transparent-back-cover?whid=0,Michellisto,Jakarta Barat,https://m.tokopedia.com/michellisto,tokopedia
49,Xiaomi Redmi 4x - Softcase Copper,30000,50,5.0,https://images.tokopedia.net/img/cache/250-square/product-1/2019/9/16/52267162/52267162_16c0b52c-d4af-4bd6-8ff8-a4cc78c97a22_1181_1181,https://m.tokopedia.com/copperindonesia/xiaomi-redmi-4x-softcase-copper?whid=0,Copper Indonesia,Jakarta Barat,https://m.tokopedia.com/copperindonesia,tokopedia
175,Case Autofocus Invisible Iring Xiaomi Redmi Note 4X Snapdragon,30500,0,4.8,https://images.tokopedia.net/img/cache/250-square/product-1/2018/9/24/9372982/9372982_10585537-4913-43b7-a48e-7ab949d45e71_1080_1080.jpg,https://m.tokopedia.com/jagonyacase/case-autofocus-invisible-iring-xiaomi-redmi-note-4x-snapdragon-hitam?whid=0,Jagonya Case,Jakarta Selatan,https://m.tokopedia.com/jagonyacase,tokopedia
226,SF| Casing Hp Xiaomi Redmi 9T 6 8A Pro 9 9A 9C 4X 5A 6 6A 7 7A 8 Note 4 4X 5 7 8 9s 9 Pro Max Soft DIY Glitter Black Pink Metal Butterfly Case,31986,50,4.8,https://cf.shopee.co.id/file/8121267268cef8dd9f8411fd60f9ac33,https://shopee.co.id/-SF|-Casing-Hp-Xiaomi-Redmi-9T-6-8A-Pro-9-9A-9C-4X-5A-6-6A-7-7A-8-Note-4-4X-5-7-8-9s-9-Pro-Max-Soft-DIY-Glitter-Black-Pink-Metal-Butterfly-Case-i.62350554.3658052311,amz.id,,https://shopee.co.id/amz.id,shopee
228,XIAOMI/ REDMI 4X 4A 5A 6A 7A 8 8A PRO SOFT CASE KARAKTER DISNEY DOMPET KOIN + TALI GANTUNGAN HP,32000,Non,4.7,https://cf.shopee.co.id/file/cb39b4c677e865f1082f1fbcb2959585,https://shopee.co.id/-XIAOMI/-REDMI-4X-4A-5A-6A-7A-8-8A-PRO-SOFT-CASE-KARAKTER-DISNEY-DOMPET-KOIN-+-TALI-GANTUNGAN-HP-i.21253950.3638129959,brand.new.store,KOTA JAKARTA BARAT,https://shopee.co.id/brand.new.store,shopee
187,Case Xiaomi Redmi Note 4X Snapdragon Bumper Aprolink,32500,0,4.7,https://images.tokopedia.net/img/cache/250-square/product-1/2018/5/23/8781764/8781764_a13b0a6f-0593-4240-b61f-a22cea7e8ea4_1600_1805.jpg,https://m.tokopedia.com/pasarlaris88/case-xiaomi-redmi-note-4x-snapdragon-bumper-aprolink?whid=0,Pasar Laris 88,Jakarta Barat,https://m.tokopedia.com/pasarlaris88,tokopedia
247,Untuk ASUS Zenfone Max Pro M1 Live ZB601KL ZB602KL ZB555KL ZB501KL Soft Case Silicone Casing TPU Anime OnePiece Luffy SketchWanted Order Phone Full Cover simple Macaron matte Back Cases Silikon untuk softcase hp handphone,32557,50,4.7,https://cf.shopee.co.id/file/6cf1393b00268c1ef5d5b041eb1d8589,https://shopee.co.id/-Untuk-ASUS-Zenfone-Max-Pro-M1-Live-ZB601KL-ZB602KL-ZB555KL-ZB501KL-Soft-Case-Silicone-Casing-TPU-Anime-OnePiece-Luffy-SketchWanted-Order-Phone-Full-Cover-simple-Macaron-matte-Back-Cases-Silikon-untuk-softcase-hp-handphone-i.264017262.3435192354,xqltd.id,,https://shopee.co.id/xqltd.id,shopee
27,"Case Soft Xiaomi Redmi Note 3,Note 4x",33000,0,4.9,https://images.tokopedia.net/img/cache/250-square/product-1/2019/5/17/3271516/3271516_e35f656b-ede3-4329-bafb-a761ff72ce7a_1080_1080.jpg,https://m.tokopedia.com/g00/case-soft-xiaomi-redmi-note-3-note-4x-hitam-note-3?whid=0,good_price store 2,Jakarta Barat,https://m.tokopedia.com/g00,tokopedia
90,CASING SOFT CASE ASTRONOT XIAOMI REDMI 4A 3 4X NOTE 5A 5A 6A 7 NOTE 8,33000,0,5.0,https://images.tokopedia.net/img/cache/250-square/VqbcmM/2020/10/23/e7121966-2e16-47d6-9827-4503408ed96d.jpg,https://m.tokopedia.com/twentythree23case/casing-soft-case-astronot-xiaomi-redmi-4a-3-4x-note-5a-5a-6a-7-note-8-gambar-2-redmi-4a?whid=0,Twenty Three Case,Tangerang Selatan,https://m.tokopedia.com/twentythree23case,tokopedia
251,Tide brand alliance Sesame Street Straight edge Side painting Shockproof Silicone Bumper Phone Case iPhone 12 11 pro max X Xs Max XR 7 8 Plus high quality Hard Cover,33128,66,4.8,https://cf.shopee.co.id/file/955d6a4d4dc40f71eea7c8cf17094e30,https://shopee.co.id/-Tide-brand-alliance-Sesame-Street-Straight-edge-Side-painting-Shockproof-Silicone-Bumper-Phone-Case-iPhone-12-11-pro-max-X-Xs-Max-XR-7-8-Plus-high-quality-Hard-Cover-i.165336319.2556730081,pengqi168.id,,https://shopee.co.id/pengqi168.id,shopee
296,Xiaomi Redmi 4X 4A S2 5A Prime 5 5 Plus Redmi 4X Case Quicksand Liquid Whale Unicorn Bling Glitter,33128,71,4.9,https://cf.shopee.co.id/file/108dbfb1b95e059bcdeb64dc9e432f7e,https://shopee.co.id/-Xiaomi-Redmi-4X-4A-S2-5A-Prime-5-5-Plus-Redmi-4X-Case-Quicksand-Liquid-Whale-Unicorn-Bling-Glitter-i.112446318.2361640953,rongyifa.id,,https://shopee.co.id/rongyifa.id,shopee
20,Redmi 4X case iron armor-Xiaomi Redmi 4x case iron armor,34900,0,4.8,https://images.tokopedia.net/img/cache/250-square/product-1/2017/5/20/175457805/175457805_ea34f2ea-5b60-4475-b001-9e8b1426c34e_640_640,https://m.tokopedia.com/i-case/redmi-4x-case-iron-armor-xiaomi-redmi-4x-case-iron-armor?whid=0,i-case,Jakarta Utara,https://m.tokopedia.com/i-case,tokopedia
332,Xiaomi Redmi 4X - Clear Soft Case TPU Casing Cover Jelly Silicone Transparan,35000,0,0.0,https://s4.bukalapak.com/img/48827446542/large/data.jpeg,https://www.bukalapak.com/p/handphone/aksesoris-handphone/casing-cover/3o0ehq9-jual-xiaomi-redmi-4x-clear-soft-case-tpu-casing-cover-jelly-silicone-transparan,Sarunghape,Jakarta Barat - DKI Jakarta,https://www.bukalapak.com/u/sarunghape,bukalapak
345,Xiaomi Redmi 4X - Clear Soft Case Casing Cover Transparan,35000,0,0.0,https://s2.bukalapak.com/img/7062754103/large/Xiaomi_Redmi_4X___Clear_Soft_Case_Casing_Cover_Transparan.jpg,https://www.bukalapak.com/p/handphone/aksesoris-handphone/casing-cover/lfz96l-jual-xiaomi-redmi-4x-clear-soft-case-casing-cover-transparan,anekacasinghp,Jakarta Barat - DKI Jakarta,https://www.bukalapak.com/u/gadgetqu,bukalapak
346,Xiaomi Redmi 4X - Clear Hard Case Casing Cover Transparan,35000,0,0.0,https://s0.bukalapak.com/img/5380294272/large/Xiaomi_Redmi_4X___Clear_Hard_Case_Casing_Cover_Transparan.jpg,https://www.bukalapak.com/p/handphone/aksesoris-handphone/casing-cover/jf28a4-jual-xiaomi-redmi-4x-clear-hard-case-casing-cover-transparan,anekacasinghp,Jakarta Barat - DKI Jakarta,https://www.bukalapak.com/u/gadgetqu,bukalapak
347,Xiaomi Redmi Note 4X - Clear Hard Case Casing Cover Transparan,35000,0,0.0,https://s3.bukalapak.com/img/8247394272/large/Xiaomi_Redmi_Note_4X___Clear_Hard_Case_Casing_Cover_Transpar.jpg,https://www.bukalapak.com/p/handphone/aksesoris-handphone/casing-cover/jf2i0i-jual-xiaomi-redmi-note-4x-clear-hard-case-casing-cover-transparan,anekacasinghp,Jakarta Barat - DKI Jakarta,https://www.bukalapak.com/u/gadgetqu,bukalapak
151,jelly doff slim silicone ultra thin xiaomi redmi 4x case casing cover,35000,0,4.3,https://images.tokopedia.net/img/cache/250-square/product-1/2017/4/6/427986/427986_a5587852-db7f-4c28-a065-d17a7ccb26f5,https://m.tokopedia.com/rkaseshop/jelly-doff-slim-silicone-ultra-thin-xiaomi-redmi-4x-case-casing-cover?whid=0,Rkaseshop,Jakarta Pusat,https://m.tokopedia.com/rkaseshop,tokopedia
177,Xiaomi Redmi Note 4 Note 4X Case Luxury Ultra-Thin Soft Leather Design,35000,0,4.3,https://images.tokopedia.net/img/cache/250-square/product-1/2018/12/10/3858581/3858581_10e50874-52f3-41bd-b2bb-4e1af94257dd_800_800.jpg,https://m.tokopedia.com/cocacase/xiaomi-redmi-note-4-note-4x-case-luxury-ultra-thin-soft-leather-design-hitam?whid=0,CocaCase,Tangerang,https://m.tokopedia.com/cocacase,tokopedia
147,SNAPDRAGON XIAOMI REDMI NOTE 4X NOTE 4 CASE 360 FREE TEMPERED GLASS,35000,0,4.4,https://images.tokopedia.net/img/cache/250-square/product-1/2017/9/23/0/0_c5042525-ae97-4366-bfa3-885d4f0ffd62_960_960.jpg,https://m.tokopedia.com/dianpasha/snapdragon-xiaomi-redmi-note-4x-note-4-case-360-free-tempered-glass-merah?whid=0,Caseology Store,Bekasi,https://m.tokopedia.com/dianpasha,tokopedia
86,XIAOMI REDMI 4X / PRIME SOFTCASE CARBON TPU SLIM CASE + TEMPERED GLASS,35000,0,4.6,https://images.tokopedia.net/img/cache/250-square/product-1/2017/11/12/179869736/179869736_41a7aa3a-cf32-492b-ae47-2eebef7c95dc_512_512.jpg,https://m.tokopedia.com/bontothd/xiaomi-redmi-4x-prime-softcase-carbon-tpu-slim-case-tempered-glass?whid=0,BONTOT hd,Jakarta Barat,https://m.tokopedia.com/bontothd,tokopedia
103,casing ipaky carbon case cover xiaomi redmi note 4x note 4 snapdragon,35000,0,4.7,https://images.tokopedia.net/img/cache/250-square/product-1/2017/8/8/176338668/176338668_ed79e786-8312-44dc-8688-e586f28ab2f2_800_800.jpg,https://m.tokopedia.com/ar-rahmani/casing-ipaky-carbon-case-cover-xiaomi-redmi-note-4x-note-4-snapdragon?whid=0,AR RAHMAN OUTLET,Jakarta Barat,https://m.tokopedia.com/ar-rahmani,tokopedia
29,Xiaomi Redmi Note 4x Shiny Plating Clear Chrome Soft Case 1031,35000,0,4.8,https://images.tokopedia.net/img/cache/250-square/product-1/2018/8/2/37168754/37168754_9391cf7d-7391-4ac4-899e-8010e0afa847_617_621.jpg,https://m.tokopedia.com/smartincase/xiaomi-redmi-note-4x-shiny-plating-clear-chrome-soft-case-1031-merah?whid=0,Smart in case,Jakarta Timur,https://m.tokopedia.com/smartincase,tokopedia
109,case Xiaomi Redmi 4X - casing xiaomi redmi 4x prime cocose original,35000,0,4.8,https://images.tokopedia.net/img/cache/250-square/product-1/2017/4/30/524075/524075_0bc9e35f-c556-4e2a-ae2a-2a4297ebcfa3,https://m.tokopedia.com/i-case/case-xiaomi-redmi-4x-casing-xiaomi-redmi-4x-prime-cocose-original?whid=0,i-case,Jakarta Utara,https://m.tokopedia.com/i-case,tokopedia
